楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,22号楼及配套公建一,门号,1,户号,1501,地址缩写,22号楼及配套公建一-1-1501,所在区,东丽区,房屋地址,迭山路与程州道交口西南侧蔚秀花园,总层数,15,所在层,15,建筑面积,99.92平米,套内面积,78.33平米,公摊面积,21.59平米,房型,三室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,24928元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,22号楼及配套公建一,门号,1,户号,1501,地址缩写,22号楼及配套公建一-1-1501,所在区,东丽区,房屋地址,迭山路与程州道交口西南侧蔚秀花园,总层数,15,所在层,15,建筑面积,99.92平米,套内面积,78.33平米,公摊面积,21.59平米,房型,三室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,24928元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,22号楼及配套公建一,门号,1,户号,1502,地址缩写,22号楼及配套公建一-1-1502,所在区,东丽区,房屋地址,迭山路与程州道交口西南侧蔚秀花园,总层数,15,所在层,15,建筑面积,79.32平米,套内面积,62.18平米,公摊面积,17.14平米,房型,二室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,24645元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,22号楼及配套公建一,门号,1,户号,1502,地址缩写,22号楼及配套公建一-1-1502,所在区,东丽区,房屋地址,迭山路与程州道交口西南侧蔚秀花园,总层数,15,所在层,15,建筑面积,79.32平米,套内面积,62.18平米,公摊面积,17.14平米,房型,二室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,24645元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,22号楼及配套公建一,门号,1,户号,1503,地址缩写,22号楼及配套公建一-1-1503,所在区,东丽区,房屋地址,迭山路与程州道交口西南侧蔚秀花园,总层数,15,所在层,15,建筑面积,79.32平米,套内面积,62.18平米,公摊面积,17.14平米,房型,二室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,24645元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,22号楼及配套公建一,门号,1,户号,1503,地址缩写,22号楼及配套公建一-1-1503,所在区,东丽区,房屋地址,迭山路与程州道交口西南侧蔚秀花园,总层数,15,所在层,15,建筑面积,79.32平米,套内面积,62.18平米,公摊面积,17.14平米,房型,二室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,24645元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,203,地址缩写,31#-1-203,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,2,建筑面积,86.22平米,套内面积,66.45平米,公摊面积,19.77平米,房型,二室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,13234元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,203,地址缩写,31#-1-203,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,2,建筑面积,86.22平米,套内面积,66.45平米,公摊面积,19.77平米,房型,二室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,13234元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,501,地址缩写,31#-1-501,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,5,建筑面积,105.48平米,套内面积,81.29平米,公摊面积,24.19平米,房型,三室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,13275元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,501,地址缩写,31#-1-501,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,5,建筑面积,105.48平米,套内面积,81.29平米,公摊面积,24.19平米,房型,三室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,13275元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,703,地址缩写,31#-1-703,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,7,建筑面积,86.22平米,套内面积,66.45平米,公摊面积,19.77平米,房型,二室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,13734元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,703,地址缩写,31#-1-703,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,7,建筑面积,86.22平米,套内面积,66.45平米,公摊面积,19.77平米,房型,二室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,13734元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,1001,地址缩写,31#-1-1001,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,10,建筑面积,105.48平米,套内面积,81.29平米,公摊面积,24.19平米,房型,三室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,13525元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,1001,地址缩写,31#-1-1001,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,10,建筑面积,105.48平米,套内面积,81.29平米,公摊面积,24.19平米,房型,三室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,13525元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,204,地址缩写,31#-1-204,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,2,建筑面积,101.66平米,套内面积,78.35平米,公摊面积,23.31平米,房型,三室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,12622元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,204,地址缩写,31#-1-204,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,2,建筑面积,101.66平米,套内面积,78.35平米,公摊面积,23.31平米,房型,三室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,12622元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,502,地址缩写,31#-1-502,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,5,建筑面积,86.22平米,套内面积,66.45平米,公摊面积,19.77平米,房型,二室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,13634元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,502,地址缩写,31#-1-502,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,5,建筑面积,86.22平米,套内面积,66.45平米,公摊面积,19.77平米,房型,二室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,13634元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,704,地址缩写,31#-1-704,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,7,建筑面积,101.66平米,套内面积,78.35平米,公摊面积,23.31平米,房型,三室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,13122元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,704,地址缩写,31#-1-704,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,7,建筑面积,101.66平米,套内面积,78.35平米,公摊面积,23.31平米,房型,三室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,13122元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,1002,地址缩写,31#-1-1002,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,10,建筑面积,86.22平米,套内面积,66.45平米,公摊面积,19.77平米,房型,二室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,13884元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,1002,地址缩写,31#-1-1002,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,10,建筑面积,86.22平米,套内面积,66.45平米,公摊面积,19.77平米,房型,二室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,13884元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,301,地址缩写,31#-1-301,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,3,建筑面积,105.48平米,套内面积,81.29平米,公摊面积,24.19平米,房型,三室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,12925元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,301,地址缩写,31#-1-301,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,3,建筑面积,105.48平米,套内面积,81.29平米,公摊面积,24.19平米,房型,三室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,12925元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,503,地址缩写,31#-1-503,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,5,建筑面积,86.22平米,套内面积,66.45平米,公摊面积,19.77平米,房型,二室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,13634元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,503,地址缩写,31#-1-503,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,5,建筑面积,86.22平米,套内面积,66.45平米,公摊面积,19.77平米,房型,二室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,13634元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,801,地址缩写,31#-1-801,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,8,建筑面积,105.48平米,套内面积,81.29平米,公摊面积,24.19平米,房型,三室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,13425元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,801,地址缩写,31#-1-801,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,8,建筑面积,105.48平米,套内面积,81.29平米,公摊面积,24.19平米,房型,三室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,13425元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,1003,地址缩写,31#-1-1003,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,10,建筑面积,86.22平米,套内面积,66.45平米,公摊面积,19.77平米,房型,二室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,13884元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,1003,地址缩写,31#-1-1003,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,10,建筑面积,86.22平米,套内面积,66.45平米,公摊面积,19.77平米,房型,二室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,13884元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,101,地址缩写,31#-1-101,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,1,建筑面积,105.48平米,套内面积,81.29平米,公摊面积,24.19平米,房型,三室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,14075元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,101,地址缩写,31#-1-101,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,1,建筑面积,105.48平米,套内面积,81.29平米,公摊面积,24.19平米,房型,三室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,14075元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,303,地址缩写,31#-1-303,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,3,建筑面积,86.22平米,套内面积,66.45平米,公摊面积,19.77平米,房型,二室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,13284元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,303,地址缩写,31#-1-303,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,3,建筑面积,86.22平米,套内面积,66.45平米,公摊面积,19.77平米,房型,二室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,13284元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,601,地址缩写,31#-1-601,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,6,建筑面积,105.48平米,套内面积,81.29平米,公摊面积,24.19平米,房型,三室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,13025元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,601,地址缩写,31#-1-601,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,6,建筑面积,105.48平米,套内面积,81.29平米,公摊面积,24.19平米,房型,三室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,13025元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,803,地址缩写,31#-1-803,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,8,建筑面积,86.22平米,套内面积,66.45平米,公摊面积,19.77平米,房型,二室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,13784元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,803,地址缩写,31#-1-803,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,8,建筑面积,86.22平米,套内面积,66.45平米,公摊面积,19.77平米,房型,二室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,13784元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,1101,地址缩写,31#-1-1101,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,11,建筑面积,105.48平米,套内面积,81.29平米,公摊面积,24.19平米,房型,三室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,13575元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,1101,地址缩写,31#-1-1101,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,11,建筑面积,105.48平米,套内面积,81.29平米,公摊面积,24.19平米,房型,三室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,13575元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,102,地址缩写,31#-1-102,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,1,建筑面积,86.22平米,套内面积,66.45平米,公摊面积,19.77平米,房型,二室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,14434元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,102,地址缩写,31#-1-102,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,1,建筑面积,86.22平米,套内面积,66.45平米,公摊面积,19.77平米,房型,二室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,14434元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,304,地址缩写,31#-1-304,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,3,建筑面积,101.66平米,套内面积,78.35平米,公摊面积,23.31平米,房型,三室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,12672元/平米
