楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,22号楼及配套公建一,门号,1,户号,1501,地址缩写,22号楼及配套公建一-1-1501,所在区,东丽区,房屋地址,迭山路与程州道交口西南侧蔚秀花园,总层数,15,所在层,15,建筑面积,99.92平米,套内面积,78.33平米,公摊面积,21.59平米,房型,三室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,24928元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,304,地址缩写,31#-1-304,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,3,建筑面积,101.66平米,套内面积,78.35平米,公摊面积,23.31平米,房型,三室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,12672元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,602,地址缩写,31#-1-602,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,6,建筑面积,86.22平米,套内面积,66.45平米,公摊面积,19.77平米,房型,二室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,13384元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,602,地址缩写,31#-1-602,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,6,建筑面积,86.22平米,套内面积,66.45平米,公摊面积,19.77平米,房型,二室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,13384元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,804,地址缩写,31#-1-804,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,8,建筑面积,101.66平米,套内面积,78.35平米,公摊面积,23.31平米,房型,三室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,13172元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,804,地址缩写,31#-1-804,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,8,建筑面积,101.66平米,套内面积,78.35平米,公摊面积,23.31平米,房型,三室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,13172元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,1102,地址缩写,31#-1-1102,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,11,建筑面积,86.22平米,套内面积,66.45平米,公摊面积,19.77平米,房型,二室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,13934元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,1102,地址缩写,31#-1-1102,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,11,建筑面积,86.22平米,套内面积,66.45平米,公摊面积,19.77平米,房型,二室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,13934元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,103,地址缩写,31#-1-103,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,1,建筑面积,69.57平米,套内面积,53.62平米,公摊面积,15.95平米,房型,一室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,14434元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,103,地址缩写,31#-1-103,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,1,建筑面积,69.57平米,套内面积,53.62平米,公摊面积,15.95平米,房型,一室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,14434元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,401,地址缩写,31#-1-401,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,4,建筑面积,105.48平米,套内面积,81.29平米,公摊面积,24.19平米,房型,三室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,12975元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,401,地址缩写,31#-1-401,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,4,建筑面积,105.48平米,套内面积,81.29平米,公摊面积,24.19平米,房型,三室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,12975元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,603,地址缩写,31#-1-603,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,6,建筑面积,86.22平米,套内面积,66.45平米,公摊面积,19.77平米,房型,二室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,13384元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,603,地址缩写,31#-1-603,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,6,建筑面积,86.22平米,套内面积,66.45平米,公摊面积,19.77平米,房型,二室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,13384元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,901,地址缩写,31#-1-901,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,9,建筑面积,105.48平米,套内面积,81.29平米,公摊面积,24.19平米,房型,三室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,13475元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,901,地址缩写,31#-1-901,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,9,建筑面积,105.48平米,套内面积,81.29平米,公摊面积,24.19平米,房型,三室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,13475元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,1103,地址缩写,31#-1-1103,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,11,建筑面积,86.22平米,套内面积,66.45平米,公摊面积,19.77平米,房型,二室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,13934元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,1103,地址缩写,31#-1-1103,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,11,建筑面积,86.22平米,套内面积,66.45平米,公摊面积,19.77平米,房型,二室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,13934元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,104,地址缩写,31#-1-104,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,1,建筑面积,101.66平米,套内面积,78.35平米,公摊面积,23.31平米,房型,三室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,13822元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,104,地址缩写,31#-1-104,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,1,建筑面积,101.66平米,套内面积,78.35平米,公摊面积,23.31平米,房型,三室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,13822元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,402,地址缩写,31#-1-402,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,4,建筑面积,86.22平米,套内面积,66.45平米,公摊面积,19.77平米,房型,二室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,13334元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,402,地址缩写,31#-1-402,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,4,建筑面积,86.22平米,套内面积,66.45平米,公摊面积,19.77平米,房型,二室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,13334元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,604,地址缩写,31#-1-604,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,6,建筑面积,101.66平米,套内面积,78.35平米,公摊面积,23.31平米,房型,三室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,12772元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,604,地址缩写,31#-1-604,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,6,建筑面积,101.66平米,套内面积,78.35平米,公摊面积,23.31平米,房型,三室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,12772元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,902,地址缩写,31#-1-902,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,9,建筑面积,86.22平米,套内面积,66.45平米,公摊面积,19.77平米,房型,二室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,13834元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,902,地址缩写,31#-1-902,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,9,建筑面积,86.22平米,套内面积,66.45平米,公摊面积,19.77平米,房型,二室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,13834元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,1104,地址缩写,31#-1-1104,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,11,建筑面积,101.66平米,套内面积,78.35平米,公摊面积,23.31平米,房型,三室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,13322元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,1104,地址缩写,31#-1-1104,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,11,建筑面积,101.66平米,套内面积,78.35平米,公摊面积,23.31平米,房型,三室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,13322元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,201,地址缩写,31#-1-201,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,2,建筑面积,105.48平米,套内面积,81.29平米,公摊面积,24.19平米,房型,三室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,12875元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,201,地址缩写,31#-1-201,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,2,建筑面积,105.48平米,套内面积,81.29平米,公摊面积,24.19平米,房型,三室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,12875元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,403,地址缩写,31#-1-403,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,4,建筑面积,86.22平米,套内面积,66.45平米,公摊面积,19.77平米,房型,二室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,13334元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,403,地址缩写,31#-1-403,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,4,建筑面积,86.22平米,套内面积,66.45平米,公摊面积,19.77平米,房型,二室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,13334元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,701,地址缩写,31#-1-701,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,7,建筑面积,105.48平米,套内面积,81.29平米,公摊面积,24.19平米,房型,三室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,13375元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,701,地址缩写,31#-1-701,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,7,建筑面积,105.48平米,套内面积,81.29平米,公摊面积,24.19平米,房型,三室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,13375元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,903,地址缩写,31#-1-903,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,9,建筑面积,86.22平米,套内面积,66.45平米,公摊面积,19.77平米,房型,二室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,13834元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,903,地址缩写,31#-1-903,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,9,建筑面积,86.22平米,套内面积,66.45平米,公摊面积,19.77平米,房型,二室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,13834元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,1201,地址缩写,31#-1-1201,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,12,建筑面积,105.48平米,套内面积,81.29平米,公摊面积,24.19平米,房型,三室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,13625元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,1201,地址缩写,31#-1-1201,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,12,建筑面积,105.48平米,套内面积,81.29平米,公摊面积,24.19平米,房型,三室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,13625元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,202,地址缩写,31#-1-202,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,2,建筑面积,86.22平米,套内面积,66.45平米,公摊面积,19.77平米,房型,二室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,13234元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,202,地址缩写,31#-1-202,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,2,建筑面积,86.22平米,套内面积,66.45平米,公摊面积,19.77平米,房型,二室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,13234元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,404,地址缩写,31#-1-404,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,4,建筑面积,101.66平米,套内面积,78.35平米,公摊面积,23.31平米,房型,三室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,12722元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,404,地址缩写,31#-1-404,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,4,建筑面积,101.66平米,套内面积,78.35平米,公摊面积,23.31平米,房型,三室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,12722元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,702,地址缩写,31#-1-702,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,7,建筑面积,86.22平米,套内面积,66.45平米,公摊面积,19.77平米,房型,二室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,13734元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,702,地址缩写,31#-1-702,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,7,建筑面积,86.22平米,套内面积,66.45平米,公摊面积,19.77平米,房型,二室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,13734元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,904,地址缩写,31#-1-904,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,9,建筑面积,101.66平米,套内面积,78.35平米,公摊面积,23.31平米,房型,三室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,13222元/平米
楼盘名称,学知华庭31号楼,楼栋名称,经纬城市绿洲武清二期,楼号,31#,门号,1,户号,904,地址缩写,31#-1-904,所在区,武清区,房屋地址,新城规划雍和道北侧学知华庭,总层数,34,所在层,9,建筑面积,101.66平米,套内面积,78.35平米,公摊面积,23.31平米,房型,三室二厅,用途,住宅,朝向,南北,建筑结构,钢混结构,参考价格,13222元/平米
